tumor_size,cell_density,cell_morphology,cancer_type
22.76915611296472,7883.288208126959,2,1
35.74952745840315,2573.547645343713,4,0
45.41646166855959,5523.0946881709815,6,0
53.22298597502323,4587.967249950818,3,1
28.028924579432623,2317.365929460242,8,1
15.909498350224336,4307.809800623783,3,2
63.0089040319551,1613.550784469442,2,0
32.4199025578243,1232.3071625453829,3,1
60.217631035148166,2216.496602393405,6,0
19.664457951049222,9668.036004302565,2,1
50.70830967620766,5945.765823055152,8,0
55.595996092400654,9692.39945037898,1,2
9.923235998130556,4892.480904971188,7,0
36.977406428422455,3806.3451977673362,2,0
17.769394309202553,5555.2767655621965,10,0
11.020622194912935,4955.605197696192,6,0
99.0462220770448,1950.9821583556952,2,0
35.623615272598684,6767.436832211856,2,2
81.93807235619032,2944.3436425863965,10,1
29.190862202557565,6576.291594080466,8,0
69.74275861127327,6851.80983158338,2,2
77.22164668952023,2368.223678157833,7,0
61.585680357745204,1552.1466439960134,3,0
49.799737912265044,8026.854274615958,8,1
44.12488684399051,5138.203813923881,7,0
38.14248532158455,1523.4741595492821,8,2
93.30526870354346,9953.796854527904,7,2
83.90884373983427,1520.0250489672999,6,1
96.67755651331869,7255.317059726978,7,0
16.80823623112675,9853.110327370723,5,2
74.4324101443462,3152.6209379433303,7,0
94.1423433979986,2280.2443181847657,1,0
22.217141285737714,2092.46445480186,1,0
11.317145399843863,3729.47632810836,9,1
75.40646168255562,1909.4122990958203,5,0
59.57494575209163,7229.452075247187,5,2
84.97373379203584,1560.6261831705642,3,0
18.2783757794975,5584.799153348107,5,2
80.55039462668957,9970.27168467679,3,0
24.15459540453573,8325.732425554168,9,2
20.54731457224193,6536.974944079098,9,2
20.605250803444328,3756.282587079505,6,0
82.3845984219813,6615.062526624746,1,0
68.193735966139,5743.373175204864,7,2
54.69121535306633,4834.7504550133435,7,1
39.088895991732734,2176.3933906617954,10,0
88.33405137724529,8979.4379371642,10,1
42.28228520515036,5048.061839391903,4,0
82.57694674979983,2751.602606386886,8,0
46.71781631417075,4309.834157895606,6,0
40.80972079536622,4727.167772760344,4,0
48.954579638612614,8447.84106010187,4,1
33.6308980455935,7602.5294250526185,2,0
76.02289111674385,7923.7440427720585,2,2
52.75843705878552,1099.281379857825,4,2
27.060206038947644,4745.3859836178535,5,1
90.459584461084,5332.097364717913,8,0
41.46966603045509,1172.7304914075103,6,2
56.63752180582892,3338.318878705308,4,1
91.11485054163195,7842.608408099215,7,0
64.30260961182924,2233.9873515609916,8,2
16.105313867294587,5817.791183073325,2,2
94.28405174328013,2936.8168481551374,7,1
64.6322650417847,1109.0869717950395,2,0
36.81603339242318,3170.8131183958735,2,0
18.230846903021792,9782.863794190484,8,2
80.43239298067812,8213.834006946905,2,2
63.90691181320879,9636.1897988893,9,2
55.67880373775054,5390.686395337262,1,0
89.91979538984097,1987.6257880975315,9,1
79.91673506633042,5931.635400763236,1,1
19.40911357461136,5089.396011039647,10,0
34.61359644057708,8599.213744656543,10,1
28.606468282374244,1882.7432270582012,2,2
75.67489779440432,5394.170233196003,6,1
8.185581299899042,2350.4379822458586,6,1
59.13952006277507,3922.0833420105396,1,1
77.4335751453656,7636.2136964901965,7,2
88.2927354923662,5284.163164318898,8,0
37.49776612801121,4382.994566311923,2,2
83.01944394384122,4550.286507130318,8,0
15.510015010744686,5135.0209156538795,9,0
85.41296771477923,8065.148894533512,6,0
17.111422921538328,9028.76220046211,5,1
42.74229260323489,9598.012178535355,9,1
80.7430597490576,8082.130476297656,9,0
19.242155598133508,3838.6620617321146,1,0
26.77888254710094,7193.21235477888,3,1
73.6139939973413,4938.428116498528,9,2
73.40347097187707,3292.0355984144608,2,0
65.90902512410324,8567.844214833303,4,2
70.9251022243745,1345.837140660925,4,1
56.55882211802164,9115.857929218811,2,0
28.92091059616051,5153.297181622607,3,2
37.84111938287235,6734.813291274524,3,2
22.251783096135437,6934.185299852044,1,2
91.30280332669469,9056.059666358828,6,1
60.42222050278144,6730.027139504866,8,1
43.080884592545786,6525.4022628405555,3,2
48.8905513461926,1599.8683650462096,5,2
94.99191726312246,5665.672197506837,1,1
19.56838329602762,2351.521007353375,10,2
60.69183404159574,7636.90391849337,7,2
53.05942449402427,5609.9972873140705,10,1
63.088152366291546,7122.05001287518,1,2
6.720467462979848,1375.0561054214584,9,2
87.85177134969439,1763.128144412229,8,2
93.55123683594317,7446.91049256414,7,1
58.68765244097485,1648.7590239880603,10,2
71.18182826830477,1641.3105498873274,7,1
92.6374412118431,1108.976277113987,5,1
72.18767025977287,9608.512584695321,5,0
19.49120907685483,7637.575235131062,5,0
59.74739421584725,4179.262676518578,1,2
62.63792940637131,3668.820231588897,8,1
45.29241377372667,4147.329067712646,1,0
74.96220238434867,7971.881780630637,4,2
93.76486640305642,6952.335499633729,9,0
92.92900872614375,2666.7601108072113,9,0
47.82974028339255,2566.984018006759,5,1
15.757614354871748,1885.5608474205758,4,1
98.55991390142178,6942.724477312043,3,0
84.69531821236374,7879.353959995624,3,0
16.842954714310352,3385.4178549250364,5,1
92.47997884865038,1188.5046492782153,10,2
87.64015439590219,1739.5450072878461,1,1
54.28961542697685,9710.740313605274,5,0
61.17116639576828,3659.0029972967823,6,2
42.905256867662374,7923.008330543203,7,0
10.202355688092977,6621.972119688374,9,2
36.843737956360584,4437.456756876063,3,0
81.27107761681108,2851.1853597599957,2,2
5.440042185437272,2092.477763434658,3,2
36.6824213106587,6535.1167123498,9,0
42.826025891139615,7971.704025740092,7,2
56.05258227910267,6795.138281870176,9,1
92.38628355921225,5772.719199242425,2,0
37.90286946476632,1377.5610108847263,5,1
37.96055418014163,9716.398998349454,4,0
75.0626185704261,8188.427724891171,2,2
47.96070438453168,3635.3983303086825,9,2
26.337458179298288,9819.732964229655,9,2
47.98175403260587,6416.934306726899,6,0
18.38141693608099,6241.803923865218,6,1
21.756763718091214,7732.658614865789,8,1
52.34493841025058,8305.928092811238,6,0
44.797917702932054,6908.307465983524,1,0
91.9103606014695,2152.8617172958,4,1
39.427420416080146,4044.4075539504856,7,1
60.155893276414126,9352.752762934448,2,1
65.06510735235538,3021.540506594667,9,1
6.243973375891695,4349.50321453762,8,0
68.0360503415875,4888.691946497764,8,0
21.913416852626387,4954.644907250069,7,2
96.30168015959823,6516.456242450729,4,1
19.12295913654573,9487.682539702368,2,2
44.38929175406725,3166.2344064925446,3,0
13.108218467471167,2093.5123867082625,6,0
99.703053925365,2777.234408739436,5,2
52.70852598146804,8982.324101883427,8,1
61.56157664540416,6812.297313896854,6,1
11.37226535190061,3573.1611031524412,6,1
76.24624468792189,8343.522450717555,1,1
24.94103134408065,8752.329967270925,4,2
90.31515749686781,8618.629048212502,5,2
24.488265845790682,9270.33880275599,3,0
23.115333463048323,3270.1691815602544,9,1
8.472218445569013,7795.377358716504,1,1
49.84635978544993,5144.8554754672605,6,1
58.65990765994856,8577.986976010554,6,2
11.242320745693474,7556.416094454519,10,1
78.675123586026,7988.027018497522,5,2
48.062439301062625,6905.456539129644,5,1
54.817075586120104,2596.858925227362,10,1
46.87246095913167,5905.242270072445,5,0
43.07249078315597,9862.027655720574,6,1
58.1658314742807,9436.492598474071,8,1
19.747823363417687,1388.5636221731052,2,0
22.283172397050755,2483.333341564934,6,2
86.86963399628414,2185.5589610910574,1,2
94.88096890269512,7533.81918986766,4,1
40.46438504657653,8360.067968712505,10,2
30.720743948637608,2921.602296796047,3,1
66.17995660770649,5552.674236566461,9,0
43.82974625431916,8566.3272521008,3,0
7.411703787732762,7595.213902896256,6,1
19.834496749788084,5880.134849426635,1,0
73.01736174050276,6313.129214128956,6,0
67.59777448146437,5575.244922246519,4,1
7.574119287830932,3677.936061869385,8,1
26.087355383630197,6085.197935731145,9,0
26.952105675866783,7199.967718450816,4,2
68.82981064187919,8859.906242747269,10,2
6.872501086664595,6726.622185813233,10,1
14.890315288534515,7850.093833388422,6,1
80.99202811045299,2440.644714591157,1,2
21.96174289516169,5154.017269778109,4,0
67.01088024592809,1083.9845784438396,7,2
27.627364199439018,3220.1097806946073,1,2
14.44693231213779,7538.155436017044,8,2
28.101358144948136,9926.289562144271,10,2
73.61535852628762,1892.6028962849432,6,1
86.29116447009714,4613.448842751594,5,1
83.8708871338642,8200.638718292435,10,0
42.73243531375321,2836.3207116600897,9,0
68.46808797421139,5995.7645437205765,2,0
24.473508064502994,7597.641664267073,5,0
32.84903437479626,6543.869052341612,6,2
90.15190275950638,2692.2226115387452,7,1
6.235182733519924,4198.4611181716555,5,1
13.123310431174467,8054.126060368575,9,0
24.749194238872594,5988.03862718815,1,0
7.520559368012873,1047.0665218862146,7,2
22.236366333530746,7848.916840252845,10,2
60.38894829212076,1317.8021944621516,7,0
45.0353323062873,7711.6040445810895,4,1
89.8038125523126,2822.325041487137,9,1
82.65713836515188,9622.661321074422,5,1
37.472648411298216,4311.466761718761,4,0
29.645226175972788,3942.384547042712,7,1
41.07077877589035,2339.992452992002,4,2
61.07801953890674,3750.4379394119337,3,2
30.466045878173244,8889.856856453805,9,0
64.29414624566773,9967.009038645227,8,2
43.89410695816784,4314.785774561635,1,0
57.444482180938124,5037.4956785908835,7,1
46.43202026785509,7498.638443824633,9,1
32.97424715648218,8975.762024185671,8,1
95.10306416140489,6337.399007681057,8,2
77.54255044517728,4523.731283600464,6,0
18.31075169781299,4713.596567637614,4,1
87.50445771030172,7260.5633184712615,8,0
51.3059638337038,1028.9643724385082,3,1
89.98246155493868,6576.304037138566,9,2
80.98624931499495,4199.437093972217,2,2
45.39528292457718,8147.775981493758,2,0
7.134584290411153,1836.9157584081895,7,2
30.52434914156988,6293.820402535514,10,2
56.45525039278236,5328.756008975114,4,0
65.180430883484,6780.929733147047,10,1
29.499330116154216,1583.682350346715,8,2
18.238827036918295,6219.854086853182,9,0
84.31837249593342,6053.361291635713,7,2
98.51820716683746,6045.940849745539,5,2
54.94056731875516,6431.388999368093,8,2
21.309532155588833,7088.21143503726,4,2
30.869196019340052,8244.900997126928,2,0
6.747114272009339,3428.3864811539293,6,0
91.8583866232474,8425.44469162056,9,0
16.186352874563408,5484.3011403710825,1,2
59.76906517385409,1693.5245122089805,10,2
31.03524596528457,1526.9583631958128,7,2
57.64691023900038,4008.1448682645473,10,0
66.8849368934271,8064.072794003208,9,2
83.82547135218415,7369.128412668242,10,1
24.610020817257304,8097.534682051658,9,2
6.044603722555646,5655.4215079744845,10,1
18.00413485653669,4961.790981599415,3,2
90.50177097556998,2327.0727403565556,5,0
88.01955736843895,3953.734782483804,8,2
61.754244706179286,4906.174295564877,8,1
62.04910174119707,1797.403867116555,4,1
68.17848408189427,2985.5075744009014,1,2
21.660271469227713,6384.02764657365,1,1
91.86913486287118,7620.968028152709,4,1
44.78319986474695,9985.127602536546,6,0
41.39816018370226,9398.019982092019,8,2
54.297182001869565,6783.086795816724,6,2
9.46176684363023,4791.232479646647,9,2
20.796920031827543,6725.596282374095,9,1
75.1131935605052,8070.864562722088,2,2
12.865873452887016,2065.025718310486,10,2
62.29945039930688,4689.144007266594,1,0
28.30816541972549,8558.220570720554,2,0
41.98308333398777,4454.496567397397,5,0
32.42590499321649,6146.8504410446785,4,1
38.788908064170165,6289.924247759784,4,2
73.30936099250331,2660.286278202754,9,0
33.22656298420163,4260.118974870596,8,0
58.808440828205235,4010.601598677389,6,0
50.22478820891447,1235.7703767885832,1,2
68.04876070945157,1217.7258750221972,2,2
93.99882523585201,8485.273393081961,6,2
74.59434923497378,3457.6372897553115,2,1
25.419335966121892,5662.708896149339,10,1
7.962397830822043,3688.5301622989573,5,0
29.915084208483382,9466.113206038064,5,2
61.53240341652421,3333.6708297919636,6,0
9.885452281003783,4866.911314650415,6,2
52.154793484117455,8854.572254361417,6,2
61.700070647104475,8577.402101126278,2,2
36.75316962761128,2674.9127606164957,10,1
78.23665935585308,8223.789788161394,3,1
15.126834047708321,5123.681980641034,6,2
12.138089264901833,5346.719848768197,8,0
74.17793183934232,2201.3197517434937,1,2
52.071675039588854,1725.4136238141218,1,2
70.39822766063493,7551.4537627638865,2,0
46.30859716735589,5468.1503711976975,6,2
28.408193157715147,4931.656323536616,9,0
82.81472017904898,7565.57405787157,4,1
80.94450850205303,7889.616090919988,3,1
70.99616473117054,2430.173509024182,8,0
30.853788036846456,6492.026345298772,10,1
61.07191335256327,2218.18674049917,9,1
39.292520209302545,7762.375774261411,5,0
13.700296966030244,6912.5964064042555,9,1
92.14478966891306,9609.531589751121,2,2
17.997769937301335,1620.6221472077905,3,2
95.27254861297624,1513.492490361289,7,0
47.370548431005794,3539.683672238801,7,1
